Resource consumption,Non-adaptive error
328.60596787200006,0.05660135611174155
332.13936537600006,0.05804075992711599
335.67276288000005,0.047051775169022036
339.20616038400004,0.04312800327573996
342.73955788800004,0.03578069884883561
346.27295539200003,0.036046522933530056
349.806352896,0.037362198822322945
353.3397504,0.03662551172881745
356.87314790400006,0.04038467061552886
360.40654540800006,0.036647296928529194
363.93994291200005,0.03480044055202036
367.47334041600004,0.03305663735495923
371.00673792000003,0.03331247310290664
374.540135424,0.029682854091269917
378.073532928,0.03168332339599367
381.60693043200007,0.036425116353406395
385.14032793600006,0.042035742862405634
388.67372544000006,0.036531452966700684
392.20712294400005,0.04140416364864841
395.74052044800004,0.03801613203212462
399.27391795200003,0.036404454885413884
402.807315456,0.03639606586922284
406.34071296,0.03908747262404244
409.87411046400007,0.031196815896155528
413.40750796800006,0.029125732853450437
416.94090547200005,0.028580186637750415
420.47430297600005,0.02693484374261157
424.00770048000004,0.025353492924706345
427.54109798400003,0.028267512010653917
431.074495488,0.023678520248883395
434.6078929920001,0.027666024962613278
438.14129049600007,0.032123687670125634
441.67468800000006,0.03745076991334173
445.20808550400005,0.04045017788740424
448.74148300800005,0.037065446996675355
452.27488051200004,0.03841967550117609
455.80827801600003,0.039645711547500184
459.3416755200001,0.04332434509221361
462.8750730240001,0.04462376159950576
466.40847052800007,0.04580337620896202
469.94186803200006,0.040898637461102005
473.47526553600005,0.0384027737659407
477.00866304000004,0.03860801742754649
480.54206054400004,0.036926363643194016
484.07545804800003,0.036315745625569384
487.6088555520001,0.03255170332084312
491.1422530560001,0.032500627660738246
494.67565056000007,0.034051177926664344
498.20904806400006,0.03260845054456851
501.74244556800005,0.032417740112785864
505.27584307200004,0.03145388409677263
508.80924057600004,0.03056713501782493
512.34263808,0.02863718364440171
515.8760355840001,0.023164217488222505
519.409433088,0.018723360158930724
522.9428305920001,0.020425641171883058
526.4762280960001,0.02313375124450978
530.0096256,0.021275482065099993
533.5430231040001,0.018508298058373285
537.076420608,0.01689478696784441
540.6098181120001,0.014045799832788752
544.143215616,0.01143327714068576
547.6766131200001,0.014378412890968306
551.2100106240001,0.017608633152684128
554.743408128,0.01652368629065748
558.2768056320001,0.01581930918063179
561.810203136,0.01684063106390976
565.3436006400001,0.021218202936758246
568.876998144,0.02654739942285822
572.4103956480001,0.03128740711053801
575.943793152,0.0335499618438071
579.4771906560001,0.03512111392389983
583.0105881600001,0.03893737799322139
586.543985664,0.03916045492962361
590.0773831680001,0.03650129285533499
593.610780672,0.03371516842063382
597.1441781760001,0.03318829708974036
600.67757568,0.03110271938574627
604.2109731840001,0.027935116996569143
607.7443706880001,0.024864816017927005
611.277768192,0.023466504583605996
614.8111656960001,0.02317290455497556
618.3445632,0.02666159065987106
621.8779607040001,0.024502952908696862
625.411358208,0.023558278436070168
628.9447557120001,0.02428518029275306
632.4781532160001,0.025575980156055778
636.0115507200001,0.027326267149215155
639.5449482240001,0.02839137128492286
643.078345728,0.02367074934333857
646.6117432320001,0.023400791582830927
650.145140736,0.023242413048564003
653.6785382400001,0.023773066825723
657.2119357440001,0.023588474882703103
660.7453332480001,0.02302364061498885
664.2787307520001,0.022694472169878743
667.812128256,0.023637986510696152
671.3455257600001,0.02378844688741033
674.878923264,0.024166217871077755
678.4123207680001,0.023983139058475267
681.9457182720001,0.02758466854454067
685.4791157760001,0.028440812127252357
689.0125132800001,0.028159084650558164
692.5459107840001,0.027609833021099206
696.0793082880001,0.02515146566885562
699.612705792,0.028027780647221334
703.1461032960001,0.026673269314524184
706.6795008,0.03133243420103593
710.2128983040001,0.031696987029131485
713.7462958080001,0.028314770874036554
717.2796933120001,0.027828318659517848
720.8130908160001,0.02843448089502143
724.34648832,0.027639665814316317
727.8798858240001,0.03004153003155796
731.413283328,0.032367658427761015
734.9466808320001,0.03248414881459105
738.4800783360001,0.033956964084169705
742.0134758400001,0.03490599371752001
745.5468733440001,0.03483117856364881
749.080270848,0.037610243769125695
752.6136683520001,0.04067464425524303
756.147065856,0.03937870385896325
759.6804633600001,0.038974983627185544
763.2138608640001,0.03911425819620096
766.7472583680001,0.03830598133072627
770.2806558720001,0.03752747231219278
773.8140533760001,0.039225400430287216
777.3474508800001,0.040319385222685966
780.880848384,0.03837232010064273
784.4142458880001,0.038320362655884566
787.9476433920001,0.033977243840525695
791.4810408960001,0.032373971822584835
795.0144384000001,0.03463179773572467
798.5478359040001,0.03711974341049196
802.0812334080001,0.03798154193038883
805.614630912,0.03978916783569986
809.1480284160001,0.04150268363590559
812.68142592,0.043209382401254715
816.2148234240001,0.04210504488565636
819.7482209280001,0.04248677832818881
823.2816184320001,0.03884164109363475
826.8150159360001,0.03560897558802978
830.3484134400001,0.03610523277437494
833.8818109440001,0.04235925186001399
837.415208448,0.0422479527293671
840.9486059520001,0.04338476585072737
844.4820034560001,0.04415336855343366
848.0154009600001,0.04363042303254705
851.5487984640001,0.0438939435379293
855.0821959680001,0.04459708436287624
858.6155934720001,0.04381734047786079
862.148990976,0.043269825505028336
865.6823884800001,0.043181041901980244
869.2157859840001,0.04210819767955254
872.7491834880001,0.043845603246676745
876.2825809920001,0.04111898010131476
879.8159784960001,0.04329550854970776
883.3493760000001,0.042886692401088666
886.882773504,0.04298842614114928
890.4161710080001,0.04237113744628562
893.9495685120002,0.04239212894148903
897.4829660160001,0.04251966483261338
901.0163635200001,0.04349793012422776
904.5497610240001,0.0417628447892584
908.0831585280001,0.042440108382723274
911.6165560320001,0.041298370711608356
915.1499535360001,0.03782162199237327
918.6833510400002,0.03651164118800221
922.2167485440001,0.033916901022365664
925.7501460480001,0.034359001963480296
929.2835435520001,0.03321633535495838
932.8169410560001,0.032446344558493934
936.3503385600001,0.03321579337715086
939.8837360640001,0.03297135047041255
943.417133568,0.032204562406867865
946.9505310720001,0.03168007239731896
950.4839285760002,0.029302821894724218
954.0173260800001,0.030318664618921964
957.5507235840001,0.031408195910750614
961.0841210880001,0.030322587592619854
964.6175185920001,0.028332701874592914
968.1509160960001,0.02906823760436783
971.6843136000001,0.030003307453927874
975.2177111040002,0.03090129738220604
978.7511086080001,0.03055689608698131
982.2845061120001,0.03079020204773908
985.8179036160001,0.03163241388441396
989.3513011200001,0.033422476651781885
992.8846986240001,0.03472552235692383
996.4180961280001,0.03510179564485405
999.9514936320002,0.03476708071668977
1003.4848911360001,0.03469019673781659
1007.0182886400002,0.03577296155225529
1010.5516861440001,0.03737001285500163
1014.0850836480001,0.03697260603083308
1017.6184811520001,0.036063114380843864
1021.1518786560001,0.03626559926070794
1024.68527616,0.037795885138691254
1028.218673664,0.03832569839153788
1031.7520711680002,0.03697680824170391
1035.2854686720002,0.038161607495329264
1038.818866176,0.03860474943789516
1042.35226368,0.039056181726789596
1045.8856611840001,0.041406864045592684
1049.4190586880002,0.040884049056179705
1052.9524561920002,0.04210641946892579
1056.485853696,0.04446604467784532
1060.0192512,0.048762121534057457
1063.5526487040001,0.050097184732491584
1067.0860462080002,0.04749954238613707
1070.619443712,0.048746918719793086
1074.152841216,0.052550656617153635
1077.6862387200001,0.05447504887228849
1081.2196362240002,0.05480269235013058
1084.7530337280002,0.058267635839736265
1088.286431232,0.05802924627389494
1091.819828736,0.05661428680046665
1095.3532262400001,0.05637689268120116
1098.8866237440002,0.05475684512551382
1102.4200212480002,0.0575820577861581
1105.953418752,0.05947210881682352
1109.486816256,0.059379351057366137
1113.0202137600002,0.05987353156550945
1116.5536112640002,0.06066161964606831
1120.087008768,0.060534537501395924
1123.620406272,0.05947430276850163
1127.1538037760001,0.058869400244433656
1130.6872012800002,0.060111599568065444
1134.2205987840002,0.06294847902081102
1137.753996288,0.06587960821175276
1141.287393792,0.06630194381509114
1144.8207912960002,0.06615253567650381
1148.3541888000002,0.06723632201819996
1151.887586304,0.06682309699553368
1155.420983808,0.06764576987911752
1158.9543813120001,0.06705827777489937
1162.4877788160002,0.0674671405201428
1166.0211763200002,0.06789169942063822
1169.554573824,0.06896115111515044
1173.087971328,0.06910063384054332
1176.6213688320001,0.06928238043983725
1180.1547663360002,0.07120628527436601
1183.6881638400002,0.0746533314733373
1187.221561344,0.07722827214608241
1190.7549588480001,0.07650224792121918
1194.2883563520002,0.07787725119481959
1197.8217538560002,0.0778791803008323
1201.35515136,0.08087250764391207
1204.888548864,0.08264725414876395
1208.4219463680001,0.0816704596525053
1211.9553438720002,0.08032523719391005
1215.4887413760002,0.07786335458708926
1219.02213888,0.07863112989711318
1222.555536384,0.07716715558901299
1226.0889338880002,0.07690474202885422
1229.6223313920002,0.076754224486967
1233.1557288960003,0.0772407597976228
1236.6891264,0.07642777481491247
1240.2225239040001,0.075986455426305
1243.7559214080002,0.07463409018406875
1247.2893189120002,0.07363826536233553
1250.822716416,0.07398127585234793
1254.35611392,0.07249891428676758
1257.8895114240001,0.07383559906925807
1261.4229089280002,0.07328574953649358
1264.9563064320002,0.06939823077453955
1268.489703936,0.06986422413100346
1272.0231014400001,0.0695070780936069
1275.5564989440002,0.06737859163465743
1279.0898964480002,0.0671172998706151
1282.623293952,0.06897665649313733
1286.156691456,0.06939133558915866
1289.6900889600001,0.06912537080400849
1293.2234864640002,0.06946193924607602
1296.7568839680002,0.06856472413041548
1300.290281472,0.06833436222765599
1303.823678976,0.06871824083580425
1307.3570764800002,0.06886500879592106
1310.8904739840002,0.06739678019652917
1314.4238714880003,0.06887929598264098
1317.957268992,0.06932051136806905
1321.4906664960001,0.06805912390635793
1325.0240640000002,0.06746146231017569
1328.5574615040002,0.06776951896637495
1332.090859008,0.06806240654842899
1335.624256512,0.06874995225446145
1339.1576540160002,0.06916918318053789
1342.6910515200002,0.06841857145555164
1346.2244490240003,0.06782566433971571
1349.757846528,0.06757567957317079
1353.2912440320001,0.06904664110594094
1356.8246415360002,0.06857325915586543
1360.3580390400002,0.06834638191072262
1363.8914365440003,0.06990341773870501
1367.424834048,0.07051619832171152
1370.9582315520001,0.06975293253912529
1374.4916290560002,0.06830047339886658
1378.0250265600002,0.06713323835767682
1381.558424064,0.06756616671158344
1385.0918215680001,0.0681415708672315
1388.6252190720002,0.06718053610224484
1392.1586165760002,0.06464190098676692
1395.6920140800003,0.06404142518678224
1399.225411584,0.06497397986077758
1402.7588090880001,0.06499232879860628
1406.2922065920002,0.06280490112034265
1409.8256040960002,0.060598186669083454
1413.3590016,0.05819450416558869
1416.892399104,0.058072592069637
1420.4257966080002,0.0581023849631821
1423.9591941120002,0.0577516854032627
1427.4925916160003,0.05699509941365122
1431.02598912,0.05603982692207676
1434.5593866240001,0.05607680351348954
1438.0927841280002,0.05479098638441293
1441.6261816320002,0.05370979569132839
1445.1595791360003,0.05410533598506717
1448.69297664,0.054290045652666485
1452.2263741440001,0.0531384752680486
1455.7597716480002,0.052971663512102474
1459.2931691520002,0.05293979687819306
1462.826566656,0.05198352493070235
1466.3599641600001,0.052850786569866415
1469.8933616640002,0.05252307776734533
1473.4267591680002,0.05211945443443078
1476.9601566720003,0.050454315955549056
1480.493554176,0.050875529270255626
1484.0269516800001,0.05192280861655263
1487.5603491840002,0.05382203800580143
1491.0937466880002,0.053738755835209595
1494.6271441920003,0.05237599389380421
1498.160541696,0.051815172392021935
1501.6939392000002,0.05153662347439081
1505.2273367040002,0.05011567318731114
1508.7607342080003,0.04844810862270332
1512.294131712,0.048547140071334205
1515.8275292160001,0.05076541306177873
1519.3609267200002,0.052743424481657364
1522.8943242240002,0.054543157567120026
1526.4277217280003,0.05418273840330734
1529.961119232,0.055028260874974144
1533.4945167360002,0.054883057052244055
1537.0279142400002,0.054538194161150244
1540.5613117440002,0.0548389712056041
1544.094709248,0.055105937273099315
1547.6281067520001,0.05647101911173458
1551.1615042560002,0.05548988498935792
1554.6949017600002,0.05573947760295184
1558.2282992640003,0.05457541005742783
1561.761696768,0.053083031779064704
1565.2950942720001,0.052760177628187854
1568.8284917760002,0.052121074722642824
1572.3618892800002,0.0532967929878394
1575.8952867840003,0.05293993553330534
1579.428684288,0.05320154182039882
1582.9620817920002,0.05311208116221611
1586.4954792960002,0.051252374836126435
1590.0288768000003,0.04926165157855422
1593.562274304,0.050914190470686904
1597.0956718080001,0.049371473806074206
1600.6290693120002,0.04915471422718376
1604.1624668160002,0.04819479122016368
1607.6958643200003,0.047780869823793815
1611.229261824,0.050302779243356355
1614.7626593280002,0.05179917336855322
1618.2960568320002,0.0525978695568492
1621.8294543360003,0.05315848790719624
1625.36285184,0.05310100103504656
1628.8962493440001,0.05267115065003036
1632.4296468480002,0.053727792744034275
1635.9630443520002,0.055734593813403954
1639.4964418560003,0.056189277130708426
1643.02983936,0.0555360468415369
1646.5632368640001,0.055347531596659394
1650.0966343680002,0.0575929871526073
1653.6300318720002,0.05777421860880949
1657.1634293760003,0.058519575634720766
1660.6968268800001,0.05892744998212507
1664.2302243840002,0.05956110379775037
1667.7636218880002,0.06005996170448746
1671.2970193920003,0.06010602391023134
1674.830416896,0.06240605474265326
1678.3638144000001,0.061293246609012364
1681.8972119040002,0.06045597349017484
1685.4306094080002,0.059223109145593256
1688.9640069120003,0.0588411140221341
1692.497404416,0.05824003466376748
1696.0308019200002,0.05726386571348563
1699.5641994240002,0.05694881584137512
1703.0975969280003,0.05729015980915886
1706.6309944320003,0.058268062136939136
1710.1643919360001,0.05894088165867295
1713.6977894400002,0.05961191245161057
1717.2311869440002,0.06006280701006261
1720.7645844480003,0.05974397373702356
1724.297981952,0.058538675731157674
1727.8313794560001,0.0597146694320001
1731.3647769600002,0.05854359852617641
1734.8981744640002,0.05861124601190504
1738.4315719680003,0.05727376187648758
1741.9649694720001,0.05612671749058595
1745.4983669760002,0.054407239198505764
1749.0317644800002,0.0546421927684575
1752.5651619840003,0.05388146548526862
1756.098559488,0.054977580857068276
1759.6319569920001,0.05386123200725823
1763.1653544960002,0.05308973627619196
1766.6987520000002,0.05342682870047266
1770.2321495040003,0.05405605590193563
1773.765547008,0.055199285403864096
1777.2989445120002,0.05462595072210874
1780.8323420160002,0.056050550019166145
1784.3657395200003,0.05687070578399922
1787.8991370240003,0.05590905785143274
1791.4325345280001,0.05550582662610193
1794.9659320320002,0.0562760259772741
1798.4993295360002,0.0560174084352969
1802.0327270400003,0.05737688316356504
1805.566124544,0.05718834509558057
1809.0995220480002,0.056609389014473877
1812.6329195520002,0.056480550258419804
1816.1663170560003,0.05632618025502012
1819.6997145600003,0.05555205972704691
1823.2331120640001,0.05623195879017562
1826.7665095680002,0.05592694993010561
1830.2999070720002,0.057748940848616925
1833.8333045760003,0.05735123127372699
1837.3667020800003,0.05748993598477359
1840.9000995840001,0.057205448950026216
1844.4334970880002,0.05630949334248836
1847.9668945920002,0.05817296518280024
1851.5002920960003,0.05797678795231054
1855.0336896000001,0.05773392865583826
1858.5670871040002,0.05748356660644127
1862.1004846080002,0.058975845387005954
1865.6338821120003,0.0580599038304932
1869.1672796160003,0.05680947284150317
1872.7006771200001,0.05645996233847228
1876.2340746240002,0.056554032164762624
1879.7674721280002,0.05676903971506153
1883.3008696320003,0.05537915140835903
1886.834267136,0.05387901047087773
1890.3676646400002,0.053643914234155154
1893.9010621440002,0.05385952658501658
1897.4344596480003,0.055839322496368915
1900.9678571520003,0.05653439932643156
1904.5012546560001,0.0572834791144432
1908.0346521600002,0.05660296145316668
1911.5680496640002,0.05560860988847338
1915.1014471680003,0.05570967857058484
1918.6348446720003,0.0550103886794151
1922.1682421760001,0.053364518617081025
1925.7016396800002,0.053515860241339475
1929.2350371840002,0.05390488855094322
1932.7684346880003,0.05332037803257883
1936.3018321920001,0.05383698136585391
1939.8352296960002,0.05379259586150997
1943.3686272000002,0.05462014056240161
1946.9020247040003,0.05432208957182105
1950.4354222080003,0.0542595129181791
1953.9688197120001,0.05522785195604918
1957.5022172160002,0.05479505927695971
1961.0356147200002,0.05474944337367216
1964.5690122240003,0.05429748910897825
1968.1024097280003,0.053247811670157574
1971.6358072320002,0.052619319909307904
1975.1692047360002,0.05236147256989554
1978.7026022400003,0.05168478954829947
1982.2359997440003,0.05226652707333912
1985.7693972480001,0.052909528874482525
1989.3027947520002,0.0528773876760269
1992.8361922560002,0.05372827920995782
1996.3695897600003,0.05391878723292187
1999.9029872640003,0.05399907552003391
2003.4363847680002,0.05406334059337414
2006.9697822720002,0.054480456156501766
2010.5031797760003,0.054499636355972214
2014.0365772800003,0.05501945882144632
2017.5699747840001,0.056061381907305474
2021.1033722880002,0.05677705234008101
2024.6367697920002,0.05823168753926744
2028.1701672960003,0.05709272958617273
2031.7035648000003,0.05732219911103087
2035.2369623040001,0.0571152542370017
2038.7703598080002,0.05740509021119866
2042.3037573120002,0.05913238624199124
2045.8371548160003,0.05896795753252437
2049.37055232,0.058494671622744576
2052.9039498240004,0.05886249501660323
2056.437347328,0.05896041073919012
2059.970744832,0.0598572786583178
2063.5041423360003,0.05972854697191732
2067.03753984,0.06003957904277257
2070.5709373440004,0.06015432476548099
2074.1043348480002,0.059975203547882217
2077.637732352,0.061256472997621714
2081.1711298560003,0.06305743727110524
2084.70452736,0.06291485451991186
2088.2379248640004,0.06230939252764589
2091.7713223680003,0.06226224664358426
2095.304719872,0.0627738571168992
2098.8381173760004,0.06200761229268714
2102.37151488,0.06188416534421215
2105.9049123840005,0.06159699343285485
2109.4383098880003,0.06287484692934964
2112.971707392,0.06345368551525699
2116.5051048960004,0.06451784270458205
2120.0385024,0.0650335515976952
2123.571899904,0.06588213989252623
2127.1052974080003,0.06646415667246064
2130.638694912,0.06572287986773784
2134.1720924160004,0.06472567283495323
2137.70548992,0.06441560118197032
2141.238887424,0.06271582209586679
2144.7722849280003,0.06245591906571235
2148.305682432,0.06284991892203617
2151.8390799360004,0.06428709169719315
2155.3724774400002,0.06687387066168071
2158.905874944,0.06791775798705846
2162.4392724480003,0.06667581342943851
2165.972669952,0.06613210644614576
2169.5060674560004,0.0653431061112979
2173.0394649600003,0.06607715796090474
2176.572862464,0.06572639867834784
2180.1062599680004,0.06599827970351768
2183.639657472,0.06571755720768468
2187.1730549760005,0.06509645072764592
2190.7064524800003,0.06435055377697907
2194.239849984,0.06389445581362896
2197.7732474880004,0.06342348938602971
2201.306644992,0.06408264475048764
2204.8400424960005,0.06470968728308435
2208.3734400000003,0.06423811099153554
2211.906837504,0.0641401166978488
2215.4402350080004,0.06572024524867714
2218.973632512,0.06592161678475339
2222.507030016,0.06491021200181457
2226.0404275200003,0.06522488360562928
2229.573825024,0.06425812255458396
2233.1072225280004,0.06302939760707726
2236.6406200320002,0.061628456761003925
2240.174017536,0.06138661504823073
2243.7074150400003,0.061107329061958815
2247.240812544,0.06093081622991292
2250.7742100480004,0.06020523741325512
2254.3076075520003,0.05999185565092002
2257.841005056,0.05983705117657756
2261.3744025600004,0.0587844034911269
2264.907800064,0.05824864287281439
2268.4411975680005,0.05787020854180369
2271.9745950720003,0.057914967856315336
2275.507992576,0.05881704765269813
2279.0413900800004,0.05919258454402421
2282.574787584,0.058446328256713365
2286.1081850880005,0.058850704178104785
2289.6415825920003,0.05931197819809508
2293.174980096,0.05875114342121357
2296.7083776000004,0.05903194555092206
2300.241775104,0.057773783520258526
2303.775172608,0.05711499392140329
2307.3085701120003,0.05738092571648146
2310.841967616,0.057220463812933886
2314.3753651200004,0.05725184033345343
2317.9087626240002,0.05728103092670178
2321.442160128,0.05619515426216637
2324.9755576320003,0.055365824616910864
2328.508955136,0.055591819068770754
2332.0423526400004,0.05576280921614618
2335.5757501440003,0.05558198445743301
2339.109147648,0.05540915716928918
2342.6425451520004,0.054677625845654276
2346.175942656,0.053888773429445536
2349.7093401600005,0.053269450639683136
2353.2427376640003,0.05298049048177855
2356.776135168,0.05315413435505345
2360.3095326720004,0.05242990267202163
2363.842930176,0.052118389922784836
2367.3763276800005,0.051668108654926215
2370.9097251840003,0.05068286494931762
2374.443122688,0.05130294743029662
2377.9765201920004,0.052318071181696624
2381.5099176960002,0.05301726284245056
2385.0433152,0.053744321269041606
2388.5767127040003,0.05437597467155175
2392.110110208,0.054256960870755044
2395.6435077120004,0.05547443804067331
2399.1769052160003,0.0546170860849271
2402.71030272,0.05402363681571565
2406.2437002240003,0.05333531657092738
2409.777097728,0.05409834061972418
2413.3104952320004,0.05309094006439086
2416.8438927360003,0.05340537789468858
2420.37729024,0.05282001916194279
2423.9106877440004,0.053113508740882054
2427.444085248,0.05288723959525932
2430.9774827520005,0.05325470006920341
2434.5108802560003,0.054012458614793424
2438.04427776,0.05402912193059173
2441.5776752640004,0.05411544433332338
2445.111072768,0.054502536875241425
2448.6444702720005,0.05329885167495085
2452.1778677760003,0.0533579101441104
2455.71126528,0.05291672377900891
2459.2446627840004,0.05281044597675777
2462.7780602880002,0.05203420803453973
2466.3114577920005,0.05247575857395237
2469.8448552960003,0.05295350756507222
2473.3782528,0.05320500037957476
2476.9116503040004,0.053677020197030245
2480.4450478080003,0.0536622983827062
2483.978445312,0.05402052075799091
2487.5118428160004,0.05480054416124336
2491.04524032,0.05590337684756097
2494.5786378240005,0.05496264170882981
2498.1120353280003,0.05423035172114954
2501.645432832,0.05477399527752169
2505.1788303360004,0.05442578760735284
2508.71222784,0.0544006355661546
2512.2456253440005,0.053923711238254235
2515.7790228480003,0.05396171329128929
2519.312420352,0.05339625043056362
2522.8458178560004,0.05347478338691669
2526.37921536,0.05490835091870849
2529.9126128640005,0.05515143358871377
2533.4460103680003,0.05447523004617949
2536.979407872,0.0547101711180753
2540.5128053760004,0.05478512796009927
2544.0462028800002,0.05429920159437707
2547.5796003840005,0.05492458592925953
2551.1129978880003,0.055456736598113565
2554.646395392,0.05511477165964074
2558.1797928960004,0.055790918231010345
2561.7131904000003,0.05562832092322623
2565.246587904,0.057087680766702675
2568.7799854080004,0.05763131451212189
2572.313382912,0.05772334534083434
2575.8467804160005,0.05700223826275064
2579.3801779200003,0.05744176040499305
2582.913575424,0.05716216276166186
2586.4469729280004,0.05650506673437583
2589.980370432,0.05690310221694084
2593.5137679360005,0.058275389185392434
2597.0471654400003,0.05861617204594349
2600.580562944,0.058295171848303795
2604.1139604480004,0.058588883785171575
2607.647357952,0.05993623497933598
2611.1807554560005,0.060470599934189906
2614.7141529600003,0.06035077625295404
2618.247550464,0.060573141950570175
2621.7809479680004,0.06107614057591615
2625.3143454720002,0.060446402173231384
2628.8477429760005,0.06010343937982743
2632.3811404800003,0.05974918135273555
2635.914537984,0.05887759333627862
2639.4479354880004,0.05889720279119803
2642.9813329920003,0.05889738008817069
2646.514730496,0.05879897596590933
2650.0481280000004,0.05897430531182124
2653.581525504,0.06059815134672242
2657.1149230080005,0.06031492939079541
2660.6483205120003,0.05998773794186896
2664.181718016,0.05944604634801909
2667.7151155200004,0.05960619128370581
2671.248513024,0.059168241814099964
2674.7819105280005,0.0588323871567642
2678.3153080320003,0.058805867330832484
2681.848705536,0.058419487384187896
2685.3821030400004,0.05977934323850409
2688.915500544,0.05940679150202399
2692.4488980480005,0.05974775776632413
2695.9822955520003,0.05921434905744327
2699.515693056,0.0590653183861205
2703.0490905600004,0.059041351257422825
2706.5824880640002,0.05906424155399481
2710.1158855680005,0.058429149540858205
2713.6492830720003,0.057324896109609114
2717.182680576,0.05729453500612891
2720.7160780800004,0.057547502400511874
2724.2494755840003,0.05782156978117925
2727.7828730880005,0.05881151173430066
2731.3162705920004,0.059883756579690584
2734.849668096,0.06025388908564899
2738.3830656000005,0.05996646828528185
2741.9164631040003,0.05940415310687275
2745.449860608,0.05835520658504478
2748.9832581120004,0.057576615470202874
2752.516655616,0.05739567191103667
2756.0500531200005,0.05629361037910563
2759.5834506240003,0.055814511294833835
2763.116848128,0.056157808440689294
2766.6502456320004,0.05587042965859723
2770.1836431360002,0.05642910755664765
2773.7170406400005,0.05664539375360356
2777.2504381440003,0.057579214616177765
2780.783835648,0.057723535445080465
2784.3172331520004,0.057393293849702154
2787.8506306560002,0.05761360263603432
2791.3840281600005,0.058431740673419164
2794.9174256640003,0.05849549393472664
2798.450823168,0.05744783463759173
2801.9842206720004,0.057612726327815444
2805.5176181760003,0.05847863323859226
2809.0510156800005,0.059181442649492766
2812.5844131840004,0.05944523405262725
2816.117810688,0.05989515345378038
2819.6512081920005,0.059521781598924406
2823.1846056960003,0.05908991045707168
2826.7180032,0.05876233862452196
2830.2514007040004,0.05843207282967988
2833.784798208,0.058317419985156604
2837.3181957120005,0.05807666557849345
2840.8515932160003,0.057962835838938354
2844.38499072,0.058232629481243414
2847.9183882240004,0.05794592136602361
2851.4517857280002,0.05886785319186316
2854.9851832320005,0.05883266227678163
2858.5185807360003,0.058698381366673935
2862.05197824,0.058998666115585685
2865.5853757440004,0.05879488388915277
2869.1187732480003,0.058470030793640326
2872.6521707520005,0.058118497451753015
2876.1855682560004,0.05853527329884578
