Resource consumption,dG,dG_err
4536.882395136001,4.454475151455406,0.03804243263844698
4551.015985152,4.454987096078556,0.03802796520559598
4565.149575168,4.455636461730285,0.03799579271709536
4579.283165184001,4.456429396242518,0.03794666006134136
4593.416755200001,4.457244800805466,0.03797831837162479
4607.550345216,4.458089864281943,0.0379297384661598
4621.683935232,4.458885891530703,0.03790719260003644
4635.8175252480005,4.459615843185243,0.037914561757995534
4649.951115264001,4.460288609628336,0.03792349626257056
4664.084705280001,4.460949303009149,0.0378862231027772
4678.218295296,4.461650848699849,0.03790490872230065
4692.351885312,4.462351533363668,0.037872411840759304
4706.485475328001,4.462976442373353,0.03782546081423031
4720.619065344001,4.463516199313793,0.03782575572093626
4734.752655360001,4.464102376870113,0.03786945738351322
4748.886245376,4.464698555621147,0.03790680243437424
4763.0198353920005,4.465232495183684,0.037905684834473374
4777.153425408001,4.465726187020672,0.03791097356306463
4791.287015424001,4.46619583679051,0.03788117235122254
4805.42060544,4.4666574237534515,0.03789123107408525
4819.554195456,4.467053723695269,0.037885294494946126
4833.6877854720005,4.467371566424118,0.03787720486954388
4847.821375488001,4.467615790444316,0.037883045541943876
4861.954965504001,4.467814806133398,0.03787333090558133
4876.08855552,4.468007042318473,0.037889448164363716
4890.222145536,4.468251695399044,0.03794262156069085
4904.355735552001,4.468574097509168,0.03795898369360213
4918.489325568001,4.46892433772287,0.03792608598410185
4932.622915584001,4.469336633635961,0.03798824349921101
4946.7565056,4.469810610436215,0.038009040457079694
4960.8900956160005,4.470276683750688,0.037999505520043095
4975.023685632001,4.470771499953615,0.038014349573447744
4989.157275648001,4.471300662112518,0.03802862694857792
5003.290865664,4.4718688872254955,0.038030058254601956
5017.42445568,4.472475960595398,0.038032854997164064
5031.558045696001,4.473123050476295,0.03805904620894389
5045.691635712001,4.47377781875729,0.038056495426249774
5059.825225728001,4.474447550322729,0.038051003742962684
5073.958815744,4.475175834789991,0.03803447432513501
5088.0924057600005,4.47594051710586,0.0380494296719952
5102.225995776001,4.476736216784574,0.03803036565358553
5116.359585792001,4.477577048803876,0.03802342015080144
5130.493175808,4.478458472492607,0.0380111192621383
5144.626765824,4.479362293297119,0.0380023106336488
5158.760355840001,4.48031866157194,0.03800785994596881
5172.893945856001,4.481336295199051,0.037977274355752405
5187.027535872001,4.482392578841832,0.03796921125919175
5201.161125888,4.48350056840942,0.03793779861334135
5215.294715904,4.484612101697805,0.03794173151982708
5229.428305920001,4.48570982491959,0.03791448851987657
5243.561895936001,4.486770843578733,0.03792896927297155
5257.695485952001,4.4878085391211275,0.03794576847908564
5271.829075968,4.488813975227718,0.03795585594003627
5285.9626659840005,4.489789778074733,0.03796906396178067
5300.096256000001,4.490752904442608,0.037968817781701684
5314.229846016001,4.4917167999429966,0.037981258669151224
5328.363436032,4.49266514595643,0.037994419573255424
5342.497026048,4.493610486002023,0.03798044157398029
5356.630616064001,4.494544191246192,0.03797280109672353
5370.764206080001,4.495485924790929,0.03798043778936449
5384.897796096001,4.496408883875509,0.038014529378888544
5399.031386112,4.4973315051483,0.03805340437986182
5413.1649761280005,4.498269599703937,0.03806474391916028
5427.298566144001,4.49922015605528,0.03806681970537973
5441.432156160001,4.5001580757053805,0.03806496911909234
5455.565746176001,4.501068658919318,0.038059457847488966
5469.699336192,4.5019388186480445,0.038076483109794994
5483.832926208001,4.502815896312426,0.038064286774888406
5497.966516224001,4.503689856285377,0.03806205677063303
5512.100106240001,4.504592847328012,0.03807321536132986
5526.233696256,4.505485129229856,0.03811189379379442
5540.3672862720005,4.506361335517877,0.03813045007644552
5554.500876288001,4.507241134196873,0.03817348718535455
5568.634466304001,4.508101731782622,0.03821984916572898
5582.768056320001,4.508961797329175,0.0382241848111534
5596.901646336,4.509814031460134,0.03822558953297369
5611.0352363520005,4.510630283534262,0.0382542682725693
5625.168826368001,4.511424944588445,0.038277780949860736
5639.302416384001,4.512206241441861,0.03827834115409777
5653.4360064,4.512977745880118,0.038296951426464325
5667.569596416,4.513741376210759,0.038305148741667856
5681.703186432001,4.514502917180584,0.03830139395876395
5695.836776448001,4.515267725118709,0.038313080629606575
5709.970366464001,4.5160390705851965,0.038296858835723264
5724.10395648,4.516837737580702,0.0382827522471585
5738.2375464960005,4.517622038465646,0.038276205745405925
5752.371136512001,4.5183985235627615,0.03829545003081469
5766.504726528001,4.519187240038047,0.038283629576333675
5780.638316544001,4.520003976239781,0.038284286370146775
5794.77190656,4.520839298672378,0.03829852741681862
5808.905496576001,4.521679784374027,0.03832713009067367
5823.039086592001,4.522495894085568,0.03833833299532113
5837.172676608001,4.523296434250245,0.03832932971947461
5851.306266624,4.524085103238598,0.038334668553367215
5865.4398566400005,4.5248638975910795,0.03835430390558457
5879.573446656001,4.525662917968579,0.038367656030948875
5893.707036672001,4.526468838475942,0.03839622319217194
5907.840626688001,4.527288570146921,0.03840217139121301
5921.974216704,4.528123381751671,0.03840646848309415
5936.107806720001,4.528969797254036,0.038403291835680455
5950.241396736001,4.529821538596529,0.038403590243334534
5964.374986752001,4.530656232345334,0.03840152458797806
5978.508576768001,4.531492014599099,0.03838609661670294
5992.642166784,4.532334129489129,0.03836944638576009
6006.775756800001,4.533163412066542,0.038352397776069955
6020.909346816001,4.533991449986262,0.03833746835107008
6035.042936832001,4.534808825892825,0.038350546539615234
6049.176526848,4.535633067083393,0.03836997203940421
6063.3101168640005,4.536473408043413,0.03838231998864442
6077.443706880001,4.537311963545924,0.03839179678231627
6091.577296896001,4.538150566553988,0.038373307307996235
6105.710886912001,4.539002270317133,0.0383722082676784
6119.844476928,4.539858135571486,0.03835974616919666
6133.978066944001,4.540721868874624,0.038352469657614005
6148.111656960001,4.541589736351355,0.03835529609548879
6162.245246976001,4.542443051798253,0.038359584197901996
6176.378836992,4.543299906243654,0.038346616599625835
6190.5124270080005,4.544158073797949,0.03834697580961081
6204.646017024001,4.545007782538727,0.03834794202493893
6218.779607040001,4.545864167494383,0.03833706832145758
6232.913197056001,4.546714313792386,0.03834744444864612
6247.046787072,4.547550865939918,0.03834103805989325
6261.180377088001,4.548361279134359,0.03834123214362356
6275.313967104001,4.549161465366059,0.038338091789009675
6289.447557120001,4.549953156493475,0.03835601988475439
6303.581147136001,4.550740902974035,0.0383618990164718
6317.714737152,4.551533728271008,0.038357336013805615
6331.848327168001,4.552333591481953,0.03836645956934794
6345.981917184001,4.553127443734422,0.03835361764112715
6360.115507200001,4.5539177751948765,0.0383578548402924
6374.249097216,4.5546945000422845,0.03836177587804812
6388.3826872320005,4.55547102706363,0.0383727998376568
6402.516277248001,4.556236836223563,0.03837646471276108
6416.649867264001,4.556987759635298,0.03837754359302754
6430.783457280001,4.557718487222266,0.03838857218494364
6444.917047296,4.5584383164430164,0.03837795822469635
6459.050637312001,4.559145365357495,0.03836468667974068
6473.184227328001,4.5598431757206646,0.03835234395634295
6487.317817344001,4.560542395346331,0.038338137027304944
6501.45140736,4.561231143720716,0.03833402813611484
6515.5849973760005,4.561914546810476,0.038304681060288094
6529.718587392001,4.562601548980897,0.03828924357835686
6543.852177408001,4.563274648585704,0.03828329819409358
6557.985767424001,4.563920281748331,0.03828665479919839
6572.11935744,4.564541876229428,0.03829974881005327
6586.252947456001,4.565151713216133,0.038305620788962824
6600.386537472001,4.565758587996244,0.03831895720370043
6614.520127488001,4.566357574974877,0.03833055772450281
6628.653717504001,4.566949374759545,0.03832374750111677
6642.7873075200005,4.567518423303573,0.038319502303085715
6656.920897536001,4.568057809517567,0.038312221263374295
6671.054487552001,4.568582129795495,0.03832510923477387
6685.188077568001,4.569089146584705,0.038316955012439556
6699.321667584,4.569579440191941,0.038355409342534674
6713.455257600001,4.570059574588867,0.03836592937116253
6727.588847616001,4.570526211649476,0.03838216979994368
6741.722437632001,4.570970220442423,0.03840678552315198
6755.856027648001,4.571385407494641,0.03843209974800728
6769.989617664,4.57177887293362,0.03846287879484633
6784.123207680001,4.572163204601628,0.03848281074799804
6798.256797696001,4.572540565654925,0.038505240015371006
6812.390387712001,4.572911167008207,0.038516612606016944
6826.523977728001,4.57328104852534,0.038510775059245266
6840.6575677440005,4.57364930344901,0.038538255790846854
6854.791157760001,4.574006798819974,0.038548846217714546
6868.924747776001,4.5743523411561196,0.038561601072396236
6883.058337792001,4.574694510748073,0.038563503688745074
6897.191927808,4.575031591796915,0.03853298163306372
6911.325517824001,4.575364356017146,0.03852161347771638
6925.459107840001,4.575689014455615,0.038551785064903414
6939.592697856001,4.576003838417245,0.0385614641806136
6953.726287872001,4.576310125483223,0.0385640198695949
6967.8598778880005,4.576607036160869,0.038570152813864084
6981.993467904001,4.5768947109305955,0.03859139567887495
6996.127057920001,4.577171788748672,0.038618677289913035
7010.260647936001,4.577438610658689,0.0386324925387825
7024.394237952,4.577706897254999,0.03863159447548784
7038.527827968001,4.57797114677759,0.038647367801859615
7052.661417984001,4.5782302794091585,0.038662003713903347
7066.795008000001,4.5784909284966355,0.038666704298933256
7080.928598016001,4.578755278230414,0.038678322061678094
7095.062188032,4.579025880746644,0.03868522262776554
7109.195778048001,4.579293478670294,0.0386815469056824
7123.329368064001,4.579546828234832,0.038679072228372816
7137.462958080001,4.57979079349402,0.038708095695120265
7151.596548096001,4.580030369650416,0.03870354354002863
7165.7301381120005,4.580262194863912,0.03870037571699355
7179.863728128001,4.580485881957909,0.0387048653365075
7193.997318144001,4.580701211913572,0.03870822588858117
7208.130908160001,4.580914090281454,0.038723191888338976
7222.264498176,4.581128438077873,0.038739336356326995
7236.398088192001,4.581333263145739,0.03875733958334922
7250.531678208001,4.5815263163208755,0.03874636780003018
7264.665268224001,4.5817084291479935,0.038763779263057054
7278.798858240001,4.581884800803585,0.03877019454999477
7292.9324482560005,4.582048521155672,0.038774395678538826
7307.066038272001,4.582202781641668,0.03877755933583972
7321.199628288001,4.582346733347566,0.03877304427402949
7335.333218304001,4.582475848971174,0.038778388131758906
7349.466808320001,4.5825980667225,0.038783667814431315
7363.600398336001,4.582713871756558,0.03877385635253772
7377.733988352001,4.5828193400096096,0.03878708851014328
7391.867578368001,4.582918467973807,0.03878749173842083
7406.001168384001,4.5830199139776,0.038807536832480054
7420.1347584000005,4.583114659010414,0.03882678033389257
7434.268348416001,4.583209718283288,0.038824187548126644
7448.401938432001,4.5833048498370275,0.03881040090255905
7462.535528448001,4.58340259358816,0.03883073351237782
7476.669118464001,4.583500454188727,0.03882969703157187
7490.802708480001,4.58359687657444,0.038831275913873
7504.936298496001,4.583694511689426,0.0388385194651504
7519.069888512001,4.583792977075153,0.03884984688193665
7533.203478528001,4.583890768889762,0.03885555914696886
7547.337068544,4.583985988820293,0.03886320067389549
7561.470658560001,4.584078650505936,0.03887214589760772
7575.604248576001,4.58416890579998,0.03888528124279023
7589.737838592001,4.584257277593266,0.03888138604665852
7603.871428608001,4.584339783763,0.03888395275566733
7618.0050186240005,4.584421934792153,0.03889600380046728
7632.138608640001,4.584505717682476,0.0389041223045752
7646.272198656001,4.584589260866206,0.03890834975692578
7660.405788672001,4.584671471532534,0.03890662091795635
7674.539378688001,4.584749366645727,0.03890292979638468
7688.672968704001,4.584828394367093,0.03890154701069483
7702.806558720001,4.584908464668974,0.038893071747777945
7716.940148736001,4.584987642551573,0.03889745257139687
7731.073738752001,4.58506034105613,0.03889211566145221
7745.2073287680005,4.585135803323691,0.038888235355196935
7759.340918784001,4.5852117612129355,0.03888874537095036
7773.474508800001,4.585281761777742,0.03889205029680184
7787.608098816001,4.585349250204069,0.03889498938687815
7801.741688832001,4.585415196587551,0.03888935028092075
7815.875278848001,4.585482843761709,0.038887255134716324
7830.008868864001,4.5855513017796605,0.03888352193846093
7844.142458880001,4.58561238954473,0.038872360824586984
7858.276048896001,4.585669685624833,0.03887316039311962
7872.409638912001,4.585727353627802,0.038865112506801906
7886.543228928001,4.585791716209549,0.038864966844107715
7900.676818944001,4.58585983511311,0.03886142921154276
7914.810408960001,4.585933393404096,0.03885940445859823
7928.943998976001,4.586012379341108,0.038858089178146794
7943.0775889920005,4.586086523724088,0.03886002068527308
7957.211179008001,4.586152361665986,0.03884983763644732
