Resource consumption,Adaptive error
282.67180032000005,0.022319399161673914
285.3897984,0.017518729882350037
288.10779648000005,0.01595720676069945
290.82579456,0.017274413658268983
293.54379264000005,0.018381073903185552
296.26179072,0.020671499752856093
298.97978880000005,0.019845447470159705
301.69778688,0.02195782860505613
304.41578496000005,0.022166832607592113
307.13378304,0.019029344860375552
309.85178112000006,0.018105319295026234
312.5697792,0.018529502512773632
315.28777728000006,0.01647944866756834
318.00577536000003,0.0212222686326049
320.72377344000006,0.024528562353753003
323.44177152000003,0.022505256361748494
326.15976960000006,0.023305976106524184
328.87776768000003,0.02251700137979107
331.59576576000006,0.021224995508367428
334.31376384000004,0.017640216746173998
337.03176192000006,0.026148277995618585
339.74976000000004,0.026779269749443557
342.46775808000007,0.02562469536658618
345.18575616000004,0.02822769954703741
347.90375424,0.03034107507610795
350.62175232000004,0.030510770008745247
353.3397504,0.034779771386405756
356.05774848000004,0.03316574663251082
358.77574656,0.03375138207740935
361.49374464000005,0.03514852248663036
364.21174272,0.03624618556491299
366.92974080000005,0.03338527701561489
369.64773888,0.03149137024176074
372.36573696000005,0.026502877857884855
375.08373504,0.02616838278484579
377.80173312000005,0.03334366486875684
380.5197312,0.03404956340864107
383.23772928000005,0.03595171554690246
385.95572736,0.037064618204932565
388.67372544000006,0.03382673023659155
391.39172352,0.03445961709531442
394.10972160000006,0.03257766333190215
396.82771968000003,0.030374967318896218
399.54571776000006,0.029180864644578364
402.26371584000003,0.029996715518288752
404.98171392000006,0.03144599325676101
407.69971200000003,0.030231849596260574
410.41771008000006,0.03203879676539767
413.13570816000004,0.03242527354138325
415.85370624000007,0.031491897178876904
418.57170432000004,0.029663176234812738
421.28970240000007,0.03024046895453658
424.00770048000004,0.028329281621064517
426.72569856000007,0.024316861444977356
429.44369664000004,0.02652222891187872
432.16169472000007,0.02897239797078477
434.87969280000004,0.02853499852043484
437.5976908800001,0.032434058787589315
440.31568896000005,0.03253319665361243
443.0336870400001,0.03248273731052809
445.75168512000005,0.034341037017632914
448.4696832000001,0.03924886846782005
451.18768128000005,0.04010556420494282
453.9056793600001,0.03981330506959235
456.62367744000005,0.03876976334476545
459.3416755200001,0.0384301801716358
462.05967360000005,0.03643104596853686
464.77767168,0.036803172709055865
467.49566976000006,0.03797539968831831
470.21366784,0.032667703072178256
472.93166592000006,0.03154350614524937
475.64966400000003,0.03270648120595787
478.36766208000006,0.031742796737174395
481.08566016000003,0.03301029442789094
483.80365824000006,0.03225711851462254
486.52165632000003,0.031253800067122306
489.23965440000006,0.02893959262525847
491.95765248000004,0.025307018584530105
494.67565056000007,0.023853657780990467
497.39364864000004,0.02589215163028058
500.11164672000007,0.026744392891638213
502.82964480000004,0.0265092792210595
505.54764288000007,0.023968929465342015
508.26564096000004,0.022968441085513547
510.98363904000007,0.023208577099518735
513.7016371200001,0.022430467949601685
516.4196352,0.02677067106427522
519.13763328,0.028797065723003
521.8556313600001,0.022888896405902415
524.5736294400001,0.021426207190948787
527.29162752,0.02465187364935062
530.0096256,0.030296854288342168
532.7276236800001,0.030130177958345605
535.4456217600001,0.029597266397365374
538.16361984,0.03029733155967218
540.88161792,0.03138016701394619
543.5996160000001,0.03208307877559324
546.3176140800001,0.03178991133821185
549.03561216,0.03691059902648597
551.7536102400001,0.038045585308885244
554.4716083200001,0.03958953319357317
557.1896064000001,0.03929274921529213
559.90760448,0.03485309848939
562.6256025600001,0.033686132879682695
565.3436006400001,0.034031445382828096
568.0615987200001,0.034829223569353474
570.7795968,0.03232727344796338
573.4975948800001,0.029332380689070625
576.2155929600001,0.02473736283201866
578.9335910400001,0.02413566737346695
581.65158912,0.026466608623649357
584.3695872000001,0.023326367698725647
587.0875852800001,0.020338401842076692
589.80558336,0.01817119938969558
592.52358144,0.014383538513017768
595.2415795200001,0.011228164514347938
597.9595776000001,0.01337805791839397
600.67757568,0.01262198170563078
603.39557376,0.010850399700338187
606.1135718400001,0.013455802889070334
608.8315699200001,0.014024907027525124
611.549568,0.012744538718926002
614.26756608,0.0095839730444931
616.9855641600001,0.010081327882584645
619.7035622400001,0.011363493272201985
622.42156032,0.012231636809467261
625.1395584,0.011582361305993771
627.8575564800001,0.013274004583268884
630.5755545600001,0.008592899078811556
633.29355264,0.006040367101082467
636.0115507200001,0.0031918040458558394
638.7295488000001,0.0014791903974833431
641.4475468800001,0.002253511455449164
644.16554496,0.00433706556158775
646.8835430400001,0.0047921207948427025
649.6015411200001,0.005158966134003684
652.3195392000001,0.008171065947665035
655.03753728,0.008780965982264632
657.7555353600001,0.009813809323769185
660.4735334400001,0.010100231016944683
663.1915315200001,0.005728810992433608
665.9095296,0.008306522754253365
668.6275276800001,0.008742120143105936
671.3455257600001,0.011201786085106136
674.0635238400001,0.01035904121454756
676.78152192,0.011136012112027416
679.4995200000001,0.009296620877025319
682.2175180800001,0.00848473742599598
684.9355161600001,0.009347787909453231
687.65351424,0.00727449119043122
690.3715123200001,0.00807245325618311
693.0895104000001,0.00879153887094919
695.80750848,0.006860768313290855
698.52550656,0.003221523144606664
701.2435046400001,0.0027280555111230953
703.9615027200001,4.1598995920821835e-05
706.6795008,0.0002452591389712211
709.3974988800001,0.002257586605286299
712.1154969600001,0.0034170461518527873
714.8334950400001,0.004284059447561717
717.55149312,0.006258592916258188
720.2694912000001,0.006678743056230729
722.9874892800001,0.006580082885081495
725.7054873600001,0.009113063540096888
728.42348544,0.010339920049664997
731.1414835200001,0.012090092237289518
733.8594816000001,0.012638708420574574
736.5774796800001,0.011901948767098602
739.29547776,0.012668057906656038
742.0134758400001,0.013781098447106288
744.7314739200001,0.010939427884182784
747.4494720000001,0.01089182848172765
750.16747008,0.011509950250411904
752.8854681600001,0.01193670974047123
755.6034662400001,0.013926215163102995
758.3214643200001,0.015910654871529317
761.0394624,0.014579315093765643
763.7574604800001,0.015091598823069319
766.4754585600001,0.015358747582016719
769.1934566400001,0.014171929250859527
771.91145472,0.009997496940316708
774.6294528000001,0.0096989113710233
777.3474508800001,0.0074720976527205
780.0654489600001,0.007567919552392333
782.78344704,0.0058074378469452625
785.5014451200001,0.005266005418909536
788.2194432000001,0.005013499256564025
790.9374412800001,0.006061001677777789
793.6554393600001,0.007309813746560145
796.3734374400001,0.00850924927861918
799.0914355200001,0.009061153478826078
801.8094336000001,0.007816071665236457
804.5274316800001,0.007178614909190806
807.2454297600001,0.00818407064520521
809.9634278400001,0.010940208590023204
812.68142592,0.013786874218628675
815.3994240000001,0.012830355629625423
818.1174220800001,0.014003133001950552
820.8354201600001,0.011523696174632114
823.55341824,0.010536896652016736
826.2714163200001,0.01105292534508795
828.9894144000001,0.010401758755901547
831.7074124800001,0.009229554401612994
834.42541056,0.009405393570285803
837.1434086400001,0.009497568072652562
839.8614067200001,0.008977809640834167
842.5794048000001,0.009871985236215686
845.29740288,0.012732761588401864
848.0154009600001,0.014366580051892619
850.7333990400001,0.013780811892689648
853.4513971200001,0.013500788076460601
856.1693952,0.013385003067640788
858.8873932800001,0.013975202598842884
861.6053913600001,0.012712312725490449
864.3233894400001,0.010797495976705207
867.0413875200001,0.009318061334499639
869.7593856000001,0.008556740804951168
872.4773836800001,0.008936187492120773
875.1953817600001,0.007737249562182136
877.9133798400001,0.008103101961916437
880.6313779200001,0.009457770137852428
883.3493760000001,0.009091010529734156
886.0673740800001,0.010985869177797092
888.7853721600001,0.011971191929533553
891.5033702400001,0.012344275910817437
894.2213683200001,0.013191985248298899
896.9393664000002,0.012938652376030646
899.6573644800001,0.013319803945067044
902.3753625600001,0.01343912569294936
905.0933606400001,0.014256132162873136
907.8113587200002,0.01566213962120777
910.5293568000001,0.015340266445763362
913.2473548800001,0.015078792194901602
915.9653529600001,0.015366758487406429
918.6833510400002,0.016727632688324334
921.4013491200001,0.014388162342816813
924.1193472000001,0.01518419938468707
926.8373452800001,0.01616633497919473
929.55534336,0.01614211239435015
932.2733414400001,0.014952186277960244
934.9913395200001,0.015593176765714034
937.7093376000001,0.013890114576494028
940.42733568,0.013630910404797802
943.1453337600001,0.01385039267370658
945.8633318400001,0.013040688239220444
948.5813299200001,0.013241185813607004
951.2993280000001,0.014151224198715617
954.0173260800001,0.013721455745506539
956.7353241600001,0.011727212538120924
959.4533222400001,0.01208213622000276
962.1713203200001,0.011631272053917563
964.8893184000001,0.010374275299233737
967.6073164800001,0.01056940663504502
970.3253145600002,0.01032087898620393
973.0433126400001,0.009859308304747572
975.7613107200001,0.011063159355932939
978.4793088000001,0.011624506876295904
981.1973068800002,0.010982945483077877
983.9153049600001,0.010962382078937516
986.6333030400001,0.012020883329690868
989.3513011200001,0.011499782597349295
992.0692992000002,0.012980632110055623
994.7872972800001,0.012616413409882732
997.5052953600001,0.011917606278507797
1000.2232934400001,0.012123205871028553
1002.9412915200002,0.012096597400280018
1005.6592896000001,0.012139700348948956
1008.3772876800001,0.013382494843831694
1011.0952857600001,0.013727646446832331
1013.8132838400002,0.014391571711083628
1016.5312819200001,0.015080653668441357
1019.2492800000001,0.013291802826771004
1021.9672780800001,0.011419297938426887
1024.68527616,0.012603517552117971
1027.4032742400002,0.011675161168832382
1030.1212723200001,0.01108552771104776
1032.8392704,0.0111930970237335
1035.5572684800002,0.009700720661106388
1038.27526656,0.008320525837411274
1040.9932646400002,0.00753270188894728
1043.7112627200001,0.009372956478545191
1046.4292608,0.007731309212585913
1049.1472588800002,0.008335425847284306
1051.8652569600001,0.008629637561043957
1054.58325504,0.00967805112719855
1057.3012531200002,0.013171478983342588
1060.0192512,0.016239532229943343
1062.73724928,0.017730744843755808
1065.4552473600002,0.017829883961174353
1068.17324544,0.019180177812212484
1070.8912435200002,0.017852233618771862
1073.6092416000001,0.01782603791760451
1076.32723968,0.01733106098608772
1079.0452377600002,0.015545850430501496
1081.76323584,0.016257789172310133
1084.48123392,0.016383622456801028
1087.1992320000002,0.016339075609190346
1089.91723008,0.015843415233539382
1092.6352281600002,0.014670579258328154
1095.3532262400001,0.014933153206291294
1098.07122432,0.015173331798625789
1100.7892224000002,0.015661299119275718
1103.5072204800001,0.016155425119603883
1106.22521856,0.01760731688832795
1108.9432166400002,0.016586370125897254
1111.66121472,0.014246814492972604
1114.3792128000002,0.013599613800256982
1117.0972108800001,0.01056965612332661
1119.81520896,0.01205251302567234
1122.5332070400002,0.012209103709968083
1125.2512051200001,0.011167680268763469
1127.9692032,0.010631111972327467
1130.6872012800002,0.010890655892343837
1133.40519936,0.01104655007612454
1136.1231974400002,0.011559531307203663
1138.8411955200002,0.010745868269771641
1141.5591936,0.010883249425376995
1144.2771916800002,0.011194185709733517
1146.9951897600001,0.012094954505903921
1149.71318784,0.011808159439814503
1152.4311859200002,0.010741985309215885
1155.149184,0.010449935346747097
1157.8671820800002,0.00867504779182493
1160.5851801600002,0.0073199338410328
1163.30317824,0.009169049713364963
1166.0211763200002,0.00964423087702837
1168.7391744000001,0.010335910277111893
1171.45717248,0.011008574418400308
1174.1751705600002,0.012212633803243556
1176.89316864,0.013896743761414143
1179.61116672,0.013483129223630819
1182.3291648000002,0.013069363970034331
1185.04716288,0.012395192377784525
1187.7651609600002,0.012872789439773769
1190.4831590400001,0.011911658075796083
1193.20115712,0.010858249339148252
1195.9191552000002,0.010387193528003102
1198.6371532800001,0.011997538000252383
1201.35515136,0.01259441227339586
1204.0731494400002,0.011885148648380195
1206.79114752,0.011185499248735908
1209.5091456000002,0.010417312242890553
1212.2271436800002,0.010604193920602079
1214.94514176,0.009538999348180255
1217.6631398400002,0.010088358834424938
1220.3811379200001,0.009839841561822382
1223.099136,0.010713936715293748
1225.8171340800002,0.010276121634711366
1228.53513216,0.010041086211584727
1231.2531302400002,0.010604679925378058
1233.9711283200002,0.011408523673370752
1236.6891264,0.010184679035133648
1239.4071244800002,0.009060410134701158
1242.1251225600001,0.01011087666880428
1244.84312064,0.01127868624151418
1247.5611187200002,0.009876752029086333
1250.2791168,0.009702893294331716
1252.9971148800003,0.008116066901127539
1255.7151129600002,0.00888354000349878
1258.43311104,0.009268630119979804
1261.1511091200002,0.009767065537497288
1263.8691072000001,0.010150555001594341
1266.58710528,0.01065125211694884
1269.3051033600002,0.011538287675045389
1272.0231014400001,0.01054068484523274
1274.7410995200003,0.011273585392103769
1277.4590976000002,0.011833522784156614
1280.17709568,0.01244747197001761
1282.8950937600002,0.012889719393402999
1285.6130918400002,0.013509824814803117
1288.33108992,0.013458282587712311
1291.0490880000002,0.012725202412159575
1293.7670860800001,0.013310763891916544
1296.48508416,0.013223778159052735
1299.2030822400002,0.013643570790908832
1301.92108032,0.01234108775178644
1304.6390784000002,0.012660405178690937
1307.3570764800002,0.011970809285655193
1310.07507456,0.011278301128342605
1312.7930726400002,0.011049896895576339
1315.5110707200001,0.010132611664830371
1318.2290688,0.009239782001699837
1320.9470668800002,0.00879397584742847
1323.66506496,0.008563927038135688
1326.3830630400003,0.009688737202552034
1329.1010611200002,0.010516441233388463
1331.8190592,0.0110122875183718
1334.5370572800002,0.01063506747852383
1337.2550553600001,0.009077164465314702
1339.97305344,0.008543635988439213
1342.6910515200002,0.008036877423819533
1345.4090496000001,0.007927516603683848
1348.1270476800003,0.007657799025571954
1350.8450457600002,0.007051405897813723
1353.56304384,0.005425710350267288
1356.2810419200002,0.004085501151505966
1358.9990400000002,0.0043171416223888315
1361.71703808,0.004757151069581411
1364.4350361600002,0.0058407672293281365
1367.1530342400001,0.00706998003156567
1369.8710323200003,0.007635494875390059
1372.5890304000002,0.007756023018846037
1375.30702848,0.008640182553998343
1378.0250265600002,0.00811445884211981
1380.7430246400002,0.00663774284440688
1383.46102272,0.005957324161441235
1386.1790208000002,0.006175007115461817
1388.8970188800001,0.006822381650262166
1391.61501696,0.006665805169189021
1394.3330150400002,0.0078785761008211
1397.05101312,0.008625530759704958
1399.7690112000003,0.009100338504907768
1402.4870092800002,0.00920622945083771
1405.20500736,0.009955463799946607
1407.9230054400002,0.010224918029000385
1410.6410035200001,0.009311468589936034
1413.3590016,0.009911347267240522
1416.0769996800002,0.01053870788052702
1418.7949977600001,0.012467237366875494
1421.5129958400003,0.012127312217600661
1424.2309939200002,0.011634082456305705
1426.948992,0.009884596805496138
1429.6669900800002,0.009378413165248567
1432.3849881600001,0.011079127077561424
1435.10298624,0.011849198253676363
1437.8209843200002,0.01160349098554736
1440.5389824000001,0.011225356587622137
1443.2569804800003,0.012356672474401975
1445.9749785600002,0.013739357082167558
1448.69297664,0.014197634927918479
1451.4109747200002,0.014442762934931963
1454.1289728000002,0.014783501776243213
1456.84697088,0.014484748317708629
1459.5649689600002,0.015537558629903359
1462.2829670400001,0.015050977116591646
1465.0009651200003,0.015070961345704958
1467.7189632000002,0.013556816931692417
1470.43696128,0.012575598420772494
1473.1549593600002,0.011859250110077824
1475.8729574400002,0.012756422798834599
1478.59095552,0.012521606995744783
1481.3089536000002,0.01383096969381814
1484.0269516800001,0.013993215662807756
1486.7449497600003,0.01347352433939708
1489.4629478400002,0.013814906397705329
1492.18094592,0.013094378365304138
1494.8989440000003,0.014914777233163257
1497.6169420800002,0.014979835468853508
1500.33494016,0.01378392641326176
1503.0529382400002,0.012257534186621122
1505.7709363200001,0.011299792223882221
1508.4889344,0.011738300998469064
1511.2069324800002,0.01088162456868691
1513.9249305600001,0.009859815041841635
1516.6429286400003,0.009128991312504553
1519.3609267200002,0.009043135181718398
1522.0789248,0.008559757028689496
1524.7969228800002,0.009201323968415664
1527.5149209600002,0.007592828562835052
1530.23291904,0.008149294298647192
1532.9509171200002,0.006923836707160014
1535.6689152000001,0.005658546590475488
1538.3869132800003,0.004605072002481947
1541.1049113600002,0.00444949771750025
1543.82290944,0.00468616797032162
1546.5409075200002,0.003137139647268583
1549.2589056000002,0.004022140256721762
1551.97690368,0.005571140553337628
1554.6949017600002,0.0047187416224190315
1557.4128998400001,0.004123865651489034
1560.1308979200003,0.00426066666420688
1562.8488960000002,0.003317940392379981
1565.56689408,0.002807656296538674
1568.2848921600003,0.0025274933542602795
1571.0028902400002,0.0025529188759012555
1573.72088832,0.002980400300857333
1576.4388864000002,0.0025173263308841953
1579.1568844800001,0.0030530413462095396
1581.8748825600003,0.0042275107977518545
1584.5928806400002,0.00433468008408866
1587.3108787200001,0.004335770779121617
1590.0288768000003,0.004678282480756302
1592.7468748800002,0.0052231671551155046
1595.46487296,0.00463681336437638
1598.1828710400002,0.005128087213665644
1600.9008691200002,0.007033013475862937
1603.6188672000003,0.0072627583706603716
1606.3368652800002,0.007651957425261813
1609.0548633600001,0.0073821287958235615
1611.7728614400003,0.007129619542316057
1614.4908595200002,0.00779611236145783
1617.2088576,0.008045988758041744
1619.9268556800002,0.007583571023708657
1622.6448537600002,0.009097453203890993
1625.36285184,0.009184607903789832
1628.0808499200002,0.00972481557249072
1630.7988480000001,0.010018019349857354
1633.5168460800003,0.010501031633266322
1636.2348441600002,0.010472827576311516
1638.95284224,0.009696706380712072
1641.6708403200003,0.008814929592026566
1644.3888384000002,0.00956281968746886
1647.10683648,0.009414380090399632
1649.8248345600002,0.008315989902759391
1652.5428326400001,0.007801745144602634
1655.2608307200003,0.007633782789972621
1657.9788288000002,0.00795922388137793
1660.6968268800001,0.008050676536903723
1663.4148249600003,0.007188557289485864
1666.1328230400002,0.008369596804065793
1668.85082112,0.007756039349935406
1671.5688192000002,0.006479249076190463
1674.2868172800002,0.005680781135164459
1677.0048153600003,0.0058588316825636255
1679.7228134400002,0.006119268547609025
1682.4408115200001,0.006478040760335979
1685.1588096000003,0.006374446186070415
1687.8768076800002,0.005828638734593383
1690.59480576,0.0054481276118902855
1693.3128038400002,0.005710147837941548
1696.0308019200002,0.006994950315587722
1698.7488000000003,0.007630928666048753
1701.4667980800002,0.00781671589104782
1704.1847961600001,0.008374568802152815
1706.9027942400003,0.00932633312020581
1709.6207923200002,0.009063983700715816
1712.3387904,0.00828037383021929
1715.0567884800003,0.007094004542953947
1717.7747865600002,0.007027170046693065
1720.4927846400003,0.007665153903619881
1723.2107827200002,0.0068134709421183715
1725.9287808000001,0.007664675719452063
1728.6467788800003,0.008825438612819703
1731.3647769600002,0.009790435137431608
1734.0827750400001,0.010333495635281409
1736.8007731200003,0.010836163249119402
1739.5187712000002,0.01028164098231965
1742.23676928,0.01021794425545064
1744.9547673600002,0.010248641398432845
1747.6727654400001,0.010901312630007709
1750.3907635200003,0.011973584960970562
1753.1087616000002,0.012500636335984083
1755.8267596800001,0.01272580536143142
1758.5447577600003,0.012175588657244774
1761.2627558400002,0.011295412522194681
1763.98075392,0.01181481628445269
1766.6987520000002,0.011597334289212391
1769.4167500800002,0.012060214639042499
1772.1347481600003,0.0118190998674228
1774.8527462400002,0.01116497039603992
1777.5707443200001,0.010998201259478257
1780.2887424000003,0.010878309051172153
1783.0067404800002,0.011127528023473943
1785.72473856,0.010102041964722197
1788.4427366400002,0.009586904162367738
1791.1607347200002,0.009949615642140586
1793.8787328000003,0.010147804709140118
1796.5967308800002,0.010398457453868026
1799.3147289600001,0.011251857363936857
1802.0327270400003,0.011470039268100862
1804.7507251200002,0.01031285552704908
1807.4687232,0.00999169804258404
1810.1867212800003,0.009278273366044587
1812.9047193600002,0.007645918811647334
1815.6227174400003,0.007217007477506421
1818.3407155200002,0.007553941708258627
1821.0587136000001,0.008235884117890002
1823.7767116800003,0.008770267576739599
1826.4947097600002,0.008428275058032675
1829.2127078400001,0.008459216334133046
1831.9307059200003,0.009038649061740678
1834.6487040000002,0.009766626656325883
1837.3667020800003,0.009320738554880137
1840.0847001600002,0.008901505460949366
1842.8026982400002,0.007435684442743451
1845.5206963200003,0.006862778182715523
1848.2386944000002,0.0064604678853088515
1850.9566924800001,0.0069868915775535
1853.6746905600003,0.006374196366054186
1856.3926886400002,0.00692959654769254
1859.11068672,0.007639542135519761
1861.8286848000002,0.008468912133782425
1864.5466828800002,0.00957795897769298
1867.2646809600003,0.010186982517618404
1869.9826790400002,0.010310277187793204
1872.7006771200001,0.009548459011867294
1875.4186752000003,0.009703078897974393
1878.1366732800002,0.009548027193173603
1880.85467136,0.010450523905698894
1883.5726694400003,0.011001128726674914
1886.2906675200002,0.0109288599384616
1889.0086656000003,0.011109596212046213
1891.7266636800002,0.012057941407395134
1894.4446617600001,0.012534706822500574
1897.1626598400003,0.012220306028854822
1899.8806579200002,0.011839858005738613
1902.5986560000001,0.01242664600135246
1905.3166540800003,0.012099823200510507
1908.0346521600002,0.011131065229259995
1910.7526502400003,0.011248142730498678
1913.4706483200002,0.011423512961331816
1916.1886464000002,0.011732694189112713
1918.9066444800003,0.01187305971404129
1921.6246425600002,0.011857403619613294
1924.3426406400001,0.01130520295275872
1927.0606387200003,0.010962039745992413
1929.7786368000002,0.01176710571674544
1932.4966348800003,0.011540632799803774
1935.2146329600002,0.01205596415505461
1937.9326310400002,0.012013713326629372
1940.6506291200003,0.012167690478522175
1943.3686272000002,0.012003079256779792
1946.0866252800001,0.012160803407308407
1948.8046233600003,0.012441475452330764
1951.5226214400002,0.012396433181136146
1954.2406195200003,0.012305382935616116
1956.9586176000003,0.012965786459189665
1959.6766156800002,0.013674616255770822
1962.3946137600003,0.013556946198201025
1965.1126118400002,0.014337069469258168
1967.8306099200001,0.014803392091921275
1970.5486080000003,0.014931293924863809
1973.2666060800002,0.014911341011855761
1975.9846041600001,0.014749511194626308
1978.7026022400003,0.014764458333829111
1981.4206003200002,0.014932654897165776
1984.1385984000003,0.014815558410560037
1986.8565964800002,0.014294765107730534
1989.5745945600002,0.013635118512548061
1992.2925926400003,0.012461949281338924
1995.0105907200002,0.011791967245041057
1997.7285888000001,0.01216496555216473
2000.4465868800003,0.011556314834979986
2003.1645849600002,0.011570904448768182
2005.8825830400003,0.010963862017298709
2008.6005811200002,0.011411667671164416
2011.3185792000002,0.011306112900682841
2014.0365772800003,0.01185923746186024
2016.7545753600002,0.011224537259240996
2019.4725734400001,0.010919228554948646
2022.1905715200003,0.010686647027904783
2024.9085696000002,0.010145443729631332
2027.6265676800003,0.009619860474413322
2030.3445657600003,0.00945863498527455
2033.0625638400002,0.010178482157171764
2035.7805619200003,0.009959962268133893
2038.4985600000002,0.010696865036764258
2041.2165580800001,0.010931337777624783
2043.9345561600003,0.011564155627735495
2046.6525542400002,0.012233369266455796
2049.37055232,0.012400735466854051
2052.0885504000003,0.012176237457826034
2054.8065484800004,0.012006098579647073
2057.52454656,0.012071665176258684
2060.2425446400002,0.012164411951352427
2062.9605427200004,0.01319945195649197
2065.6785408,0.014427552277425981
2068.39653888,0.014695907547229048
2071.1145369600004,0.014936834859784476
2073.83253504,0.014987137818468277
2076.55053312,0.01489528667064377
2079.2685312000003,0.015590855214405508
2081.9865292800005,0.015848227826620764
2084.70452736,0.014794402563927278
2087.4225254400003,0.014274167019511452
2090.1405235200004,0.013837231630808411
2092.8585216,0.01347532700645182
2095.5765196800003,0.01448507242806052
2098.2945177600004,0.014855439464794173
2101.01251584,0.014597901540913227
2103.7305139200002,0.013531913933575446
2106.4485120000004,0.013214276396444902
2109.16651008,0.013108757944059413
2111.88450816,0.011271980245968649
2114.6025062400004,0.011513625694576035
2117.32050432,0.011976757435448349
2120.0385024,0.012058523179483416
2122.7565004800003,0.012368054976523268
2125.47449856,0.01240852632073075
2128.19249664,0.011110951089797538
2130.9104947200003,0.011112699002236326
2133.6284928000005,0.011480050722823876
2136.34649088,0.010846992179462944
2139.0644889600003,0.01086364984368604
2141.7824870400004,0.010995857886592297
2144.50048512,0.011190405074782639
2147.2184832000003,0.01074695545687021
2149.9364812800004,0.011518327277579843
2152.65447936,0.011072206919661376
2155.3724774400002,0.011059406300121921
2158.0904755200004,0.011972700983076123
2160.8084736,0.012368381321369526
2163.52647168,0.012895351581500236
2166.2444697600004,0.012458687746603303
2168.96246784,0.011718051738247581
2171.68046592,0.011466437048195388
2174.3984640000003,0.011487342294767444
2177.1164620800005,0.01186692673082046
2179.83446016,0.01152686357885635
2182.5524582400003,0.011789303061971346
2185.2704563200004,0.012144651720641164
2187.9884544,0.011864865653736345
2190.7064524800003,0.011996549693848557
2193.4244505600004,0.011834747180822447
2196.14244864,0.0113035464180129
2198.8604467200003,0.01129318636828014
2201.5784448000004,0.011009685958379478
2204.29644288,0.01083941397284871
2207.0144409600002,0.01141706009638721
2209.7324390400004,0.011899197537885264
2212.45043712,0.011259720813137974
2215.1684352,0.01139845839207343
2217.8864332800003,0.010865520972195952
