lambda    p1v
0.0000000	-11.763477
0.1250000	-12.331089
0.1875000	-11.856328
0.2500000	-9.640118
0.3750000	-4.605877
0.4000000	-2.140171
0.4500000	0.372951
0.5000000	4.657403
0.6750000	20.049217
0.7500000	28.544083
0.8125000	35.581120
1.0000000	51.095910
