lambda    p1v
0.0000000	-12.503502
0.1250000	-12.307906
0.1875000	-11.231739
0.2500000	-8.941691
0.3750000	-4.408534
0.4000000	-2.312985
0.4500000	-0.338691
0.5000000	3.960076
0.6750000	19.552261
0.7500000	28.146606
0.8125000	35.318973
1.0000000	51.770029
